Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03,199.4,201.64,199.2,201.48,138600,0.0,0.0
2017-04-04,201.44,201.92,200.63,201.87,178800,0.0,0.0
2017-04-05,202.35,202.68,198.97,199.47,261900,0.0,0.0
2017-04-06,200.33,201.2,198.25,201.02,172000,0.0,0.0
2017-04-07,200.28,202.96,199.94,202.56,147200,0.0,0.0
2017-04-10,202.85,204.34,201.78,202.33,129400,0.0,0.0
2017-04-11,202.16,203.79,201.49,202.71,178400,0.0,0.0
2017-04-12,203.18,206.5,201.85,202.6,131400,0.0,0.0
2017-04-13,201.75,203.45,200.65,202.73,99400,0.0,0.0
2017-04-17,202.95,204.44,201.9,203.87,104300,0.0,0.0
2017-04-18,203.51,205.44,202.26,205.22,149700,0.0,0.0
2017-04-19,206.0,210.69,205.83,210.27,262600,0.0,0.0
2017-04-20,210.71,211.45,209.4,211.1,159500,0.0,0.0
2017-04-21,210.69,211.66,210.0,211.59,245300,0.0,0.0
2017-04-24,213.58,213.96,211.98,213.45,120200,0.0,0.0
2017-04-25,214.58,215.48,212.72,213.14,238200,0.0,0.0
2017-04-26,213.0,215.51,212.47,214.92,163300,0.0,0.0
2017-04-27,215.21,219.34,215.09,217.78,201100,0.0,0.0
2017-04-28,218.07,218.94,216.52,218.26,290900,0.0,0.0
2017-05-01,219.43,220.73,216.85,220.01,136700,0.0,0.0
2017-05-02,220.12,221.57,219.78,220.6,189200,0.0,0.0
2017-05-03,220.33,221.39,218.24,219.98,223600,0.0,0.0
2017-05-04,220.58,221.67,218.63,220.77,206500,0.0,0.0
2017-05-05,223.0,224.24,215.56,218.14,345000,0.0,0.0
2017-05-08,217.94,217.94,216.09,217.85,88100,0.0,0.0
2017-05-09,217.92,223.47,216.54,223.12,448900,0.0,0.0
2017-05-10,222.02,223.42,220.25,223.0,189100,0.0,0.0
2017-05-11,222.62,222.71,219.68,221.14,134100,0.0,0.0
2017-05-12,220.86,222.75,220.31,220.51,123100,0.0,0.0
2017-05-15,220.26,223.15,220.26,222.32,90600,0.0,0.0
2017-05-16,222.88,223.57,220.68,223.29,119500,0.0,0.0
2017-05-17,223.29,223.29,218.4,219.54,169800,0.0,0.0
2017-05-18,219.4,221.82,217.56,221.61,293100,0.0,0.0
2017-05-19,221.51,221.8,219.05,219.22,131800,0.0,0.0
2017-05-22,220.0,221.34,218.77,219.15,154900,0.0,0.0
2017-05-23,219.32,219.72,218.14,219.36,101400,0.0,0.0
2017-05-24,219.15,220.38,218.23,218.95,109300,0.0,0.0
2017-05-25,219.33,221.6,218.5,221.41,92200,0.0,0.0
2017-05-26,218.71,221.68,217.95,220.98,89100,0.0,0.0
2017-05-30,220.62,222.14,219.83,221.71,82400,0.0,0.0
2017-05-31,221.73,223.65,221.73,223.48,108200,0.0,0.0
2017-06-01,224.5,225.41,222.5,225.05,82600,0.0,0.0
2017-06-02,224.9,229.97,224.03,228.35,102200,0.0,0.0
2017-06-05,228.0,229.27,227.02,227.58,93000,0.0,0.0
2017-06-06,226.82,228.05,225.31,226.35,102100,0.0,0.0
2017-06-07,226.42,228.98,225.55,228.78,80000,0.0,0.0
2017-06-08,228.48,230.31,226.53,229.26,152700,0.0,0.0
2017-06-09,229.43,230.4,225.16,227.31,244000,0.0,0.0
2017-06-12,227.15,227.15,221.73,221.73,193600,0.0,0.0
2017-06-13,222.11,224.28,221.63,222.63,167100,0.0,0.0
2017-06-14,223.79,224.5,219.37,220.61,172000,0.0,0.0
2017-06-15,219.26,220.85,218.16,220.37,62800,0.0,0.0
2017-06-16,220.71,221.63,219.68,220.61,304300,0.0,0.0
2017-06-19,220.8,225.68,219.98,225.03,210100,0.0,0.0
2017-06-20,224.64,226.91,221.03,223.67,72700,0.0,0.0
2017-06-21,224.7,226.98,224.14,226.11,109900,0.0,0.0
2017-06-22,226.22,226.62,222.61,223.35,131000,0.0,0.0
2017-06-23,223.89,224.23,221.87,222.5,175400,0.0,0.0
2017-06-26,222.63,223.19,220.98,221.44,70100,0.0,0.0
2017-06-27,220.49,221.34,218.1,218.23,79400,0.0,0.0
2017-06-28,224.0,226.99,222.2,226.41,367000,0.0,0.0
2017-06-29,227.44,228.26,222.6,224.16,141800,0.0,0.0
2017-06-30,225.86,226.98,223.61,226.31,138200,0.0,0.0
2017-07-03,226.75,228.24,225.89,227.18,54200,0.0,0.0
2017-07-05,227.03,233.51,227.03,231.69,184400,0.0,0.0
2017-07-06,230.62,230.87,225.49,225.49,176600,0.0,0.0
2017-07-07,225.81,230.0,225.81,229.0,65200,0.0,0.0
2017-07-10,228.87,229.74,225.33,225.59,148800,0.0,0.0
2017-07-11,225.77,227.58,224.72,225.79,61600,0.0,0.0
2017-07-12,227.28,227.9,225.82,226.94,118000,0.0,0.0
2017-07-13,229.25,231.72,226.09,231.65,153600,0.0,0.0
2017-07-14,231.2,232.07,230.06,231.37,70100,0.0,0.0
2017-07-17,231.13,232.7,231.13,232.01,62200,0.0,0.0
2017-07-18,231.22,233.76,230.77,233.53,61200,0.0,0.0
2017-07-19,234.01,236.09,232.73,236.0,187900,0.0,0.0
2017-07-20,237.03,238.0,233.6,233.84,112100,0.0,0.0
2017-07-21,233.6,234.58,231.17,231.59,114400,0.0,0.0
2017-07-24,230.79,235.47,230.54,235.14,128800,0.0,0.0
2017-07-25,235.25,236.75,233.88,235.42,280100,0.0,0.0
2017-07-26,236.32,239.91,232.64,238.95,165400,0.0,0.0
2017-07-27,239.56,239.6,234.96,237.72,177600,0.0,0.0
2017-07-28,237.59,239.38,234.36,236.36,104600,0.0,0.0
2017-07-31,236.65,236.65,234.58,235.63,71200,0.0,0.0
2017-08-01,236.38,238.11,234.37,237.71,94100,0.0,0.0
2017-08-02,237.79,239.67,235.58,238.6,87200,0.0,0.0
2017-08-03,238.22,242.79,234.57,242.28,111200,0.0,0.0
2017-08-04,220.0,229.18,215.0,227.31,608300,0.0,0.0
2017-08-07,226.86,226.86,223.6,223.8,284300,0.0,0.0
2017-08-08,223.55,223.55,220.66,220.99,169500,0.0,0.0
2017-08-09,220.44,221.83,216.74,218.94,181100,0.0,0.0
2017-08-10,217.76,219.48,215.0,215.0,199600,0.0,0.0
2017-08-11,215.0,218.34,213.42,215.89,232900,0.0,0.0
2017-08-14,218.99,223.77,217.68,220.0,284300,0.0,0.0
2017-08-15,219.67,219.67,215.29,216.28,154600,0.0,0.0
2017-08-16,216.82,217.79,214.8,217.03,107700,0.0,0.0
2017-08-17,216.34,217.39,212.26,212.4,175400,0.0,0.0
2017-08-18,211.9,215.17,208.95,212.43,210800,0.0,0.0
2017-08-21,212.21,213.44,210.57,212.27,200500,0.0,0.0
2017-08-22,212.78,220.84,212.78,220.36,182700,0.0,0.0
2017-08-23,219.42,221.0,216.38,217.77,144100,0.0,0.0
2017-08-24,218.04,218.28,216.12,216.59,76100,0.0,0.0
2017-08-25,217.33,217.76,215.29,215.84,108800,0.0,0.0
2017-08-28,216.31,218.08,215.23,216.93,98500,0.0,0.0
2017-08-29,215.58,217.42,214.69,216.76,90700,0.0,0.0
2017-08-30,216.56,218.86,216.56,217.84,101700,0.0,0.0
2017-08-31,218.48,219.19,216.5,217.82,146600,0.0,0.0
2017-09-01,218.26,219.76,216.4,219.03,150000,0.0,0.0
2017-09-05,218.45,219.46,215.57,215.98,160300,0.0,0.0
2017-09-06,216.38,217.79,214.0,216.68,100800,0.0,0.0
2017-09-07,216.86,217.13,215.44,215.44,120100,0.0,0.0
2017-09-08,212.89,220.36,212.02,218.42,217600,0.0,0.0
2017-09-11,218.4,220.53,218.32,218.86,227100,0.0,0.0
2017-09-12,217.26,219.39,216.96,218.04,149500,0.0,0.0
2017-09-13,217.01,221.79,216.53,220.47,266400,0.0,0.0
2017-09-14,220.15,225.87,219.74,224.37,315600,0.0,0.0
2017-09-15,224.37,227.98,224.02,227.91,424400,0.0,0.0
2017-09-18,228.47,231.71,227.19,229.59,184400,0.0,0.0
2017-09-19,229.77,230.7,229.1,230.35,162500,0.0,0.0
2017-09-20,230.84,233.97,229.93,233.15,207700,0.0,0.0
2017-09-21,232.64,232.64,229.83,230.89,205400,0.0,0.0
2017-09-22,231.22,231.76,227.32,228.68,180100,0.0,0.0
2017-09-25,228.6,228.78,224.7,225.37,139000,0.0,0.0
2017-09-26,226.05,226.05,222.06,223.0,184100,0.0,0.0
2017-09-27,223.25,224.67,220.59,224.44,170200,0.0,0.0
2017-09-28,224.54,224.62,221.48,222.38,121300,0.0,0.0
2017-09-29,222.15,223.24,219.52,222.22,177400,0.0,0.0
2017-10-02,222.03,226.12,221.62,222.83,121900,0.0,0.0
2017-10-03,222.44,224.23,221.64,223.97,91500,0.0,0.0
2017-10-04,224.41,226.0,223.97,225.37,68600,0.0,0.0
2017-10-05,225.45,227.07,222.17,223.27,127800,0.0,0.0
2017-10-06,223.44,226.47,223.17,226.26,108500,0.0,0.0
2017-10-09,227.16,227.41,223.96,224.66,112700,0.0,0.0
2017-10-10,225.0,225.18,221.45,222.67,74400,0.0,0.0
2017-10-11,222.0,223.8,220.86,223.77,161000,0.0,0.0
2017-10-12,224.42,224.92,222.59,223.89,65100,0.0,0.0
2017-10-13,224.15,224.39,222.37,223.11,73600,0.0,0.0
2017-10-16,222.67,224.43,221.78,222.96,176100,0.0,0.0
2017-10-17,221.79,223.67,216.31,218.94,308900,0.0,0.0
2017-10-18,219.16,220.08,215.5,218.21,259200,0.0,0.0
2017-10-19,217.31,219.19,216.4,219.04,182000,0.0,0.0
2017-10-20,220.51,223.23,219.87,221.94,150400,0.0,0.0
2017-10-23,222.43,225.19,221.69,223.57,175100,0.0,0.0
2017-10-24,223.66,224.99,220.82,221.97,88600,0.0,0.0
2017-10-25,222.31,223.3,220.45,222.22,157500,0.0,0.0
2017-10-26,221.75,223.09,220.28,220.63,127900,0.0,0.0
2017-10-27,220.64,222.2,219.0,222.11,127500,0.0,0.0
2017-10-30,221.25,222.83,217.8,219.01,109500,0.0,0.0
2017-10-31,219.46,222.33,218.67,219.79,134200,0.0,0.0
2017-11-01,219.96,220.98,217.5,217.86,214000,0.0,0.0
2017-11-02,218.0,220.97,214.44,216.94,257700,0.0,0.0
2017-11-03,241.11,262.49,236.34,261.42,746400,0.0,0.0
2017-11-06,261.42,265.88,258.55,259.82,348000,0.0,0.0
2017-11-07,260.99,263.77,257.59,262.22,302400,0.0,0.0
2017-11-08,263.15,267.8,261.85,266.31,198800,0.0,0.0
2017-11-09,265.98,268.4,264.49,267.27,211400,0.0,0.0
2017-11-10,265.99,268.29,257.49,258.19,231500,0.0,0.0
2017-11-13,256.72,256.72,253.58,254.43,261200,0.0,0.0
2017-11-14,252.36,253.81,251.74,253.22,133200,0.0,0.0
2017-11-15,253.18,256.66,251.13,254.14,137200,0.0,0.0
2017-11-16,256.08,257.24,255.42,256.26,189700,0.0,0.0
2017-11-17,255.84,256.93,253.97,255.49,129100,0.0,0.0
2017-11-20,255.48,256.98,252.87,255.29,168400,0.0,0.0
2017-11-21,255.45,256.62,254.71,255.68,112500,0.0,0.0
2017-11-22,255.91,258.96,253.9,258.69,119800,0.0,0.0
2017-11-24,258.52,262.77,253.91,262.14,78800,0.0,0.0
2017-11-27,262.14,264.56,260.76,261.47,175100,0.0,0.0
2017-11-28,263.67,264.68,259.89,263.3,182100,0.0,0.0
2017-11-29,264.42,272.03,263.31,269.58,175200,0.0,0.0
2017-11-30,270.22,273.87,269.85,271.3,137000,0.0,0.0
2017-12-01,271.3,272.02,264.6,268.8,119600,0.0,0.0
2017-12-04,270.28,271.65,256.52,257.49,180000,0.0,0.0
2017-12-05,257.35,258.1,252.32,253.8,210100,0.0,0.0
2017-12-06,253.44,257.2,251.77,253.63,129900,0.0,0.0
2017-12-07,253.43,260.75,251.62,254.97,187900,0.0,0.0
2017-12-08,255.44,255.44,252.88,255.08,165500,0.0,0.0
2017-12-11,254.99,254.99,251.0,253.18,103900,0.0,0.0
2017-12-12,253.18,253.86,251.36,253.35,180400,0.0,0.0
2017-12-13,253.85,253.85,250.75,251.71,181700,0.0,0.0
2017-12-14,252.16,252.93,249.02,249.72,115300,0.0,0.0
2017-12-15,250.36,253.01,250.36,251.94,338500,0.0,0.0
2017-12-18,252.35,252.85,248.56,249.24,319600,0.0,0.0
2017-12-19,249.8,249.84,246.89,247.16,189300,0.0,0.0
2017-12-20,247.88,248.46,243.83,245.29,179200,0.0,0.0
2017-12-21,244.98,245.86,241.79,245.04,252600,0.0,0.0
2017-12-22,245.78,246.49,242.97,244.19,152100,0.0,0.0
2017-12-26,243.84,244.31,240.71,242.04,194300,0.0,0.0
2017-12-27,241.52,242.28,239.55,240.36,176400,0.0,0.0
2017-12-28,240.64,240.9,237.37,239.31,225400,0.0,0.0
2017-12-29,238.89,241.0,237.52,238.67,183800,0.0,0.0
2018-01-02,238.67,241.98,238.23,241.42,169500,0.0,0.0
2018-01-03,242.34,251.85,242.34,250.47,233100,0.0,0.0
2018-01-04,251.52,251.52,247.62,248.49,143000,0.0,0.0
2018-01-05,249.13,250.02,248.08,249.05,102100,0.0,0.0
2018-01-08,248.52,251.88,247.41,251.0,233700,0.0,0.0
2018-01-09,252.18,257.36,250.05,256.12,216100,0.0,0.0
2018-01-10,255.34,255.34,249.62,249.8,166200,0.0,0.0
2018-01-11,250.16,252.16,247.59,251.21,169600,0.0,0.0
2018-01-12,251.48,251.48,246.45,248.37,176300,0.0,0.0
2018-01-16,249.18,251.06,245.62,249.11,106100,0.0,0.0
2018-01-17,250.54,254.63,250.14,252.64,201600,0.0,0.0
2018-01-18,251.74,252.72,248.83,252.5,126100,0.0,0.0
2018-01-19,252.9,255.89,251.27,254.54,272500,0.0,0.0
2018-01-22,253.28,255.8,250.95,254.65,134800,0.0,0.0
2018-01-23,255.4,258.2,254.36,254.83,150000,0.0,0.0
2018-01-24,255.95,257.12,252.4,254.41,141300,0.0,0.0
2018-01-25,255.76,259.21,254.48,259.11,113800,0.0,0.0
2018-01-26,259.23,263.65,254.55,261.89,212300,0.0,0.0
2018-01-29,261.06,266.98,261.06,263.41,134600,0.0,0.0
2018-01-30,261.11,261.86,256.94,259.2,108200,0.0,0.0
2018-01-31,261.01,264.89,256.08,258.53,104600,0.0,0.0
2018-02-01,257.81,259.99,256.23,258.75,233600,0.0,0.0
2018-02-02,257.62,259.83,253.92,254.34,97400,0.0,0.0
2018-02-05,252.47,255.02,245.6,247.23,188300,0.0,0.0
2018-02-06,243.44,249.26,240.54,246.47,220200,0.0,0.0
2018-02-07,245.58,248.2,243.04,243.76,209400,0.0,0.0
2018-02-08,244.11,245.85,233.48,233.97,160200,0.0,0.0
2018-02-09,235.34,240.3,231.0,236.72,177500,0.0,0.0
2018-02-12,238.07,242.09,233.96,239.69,159800,0.0,0.0
2018-02-13,239.0,240.43,235.71,237.36,157300,0.0,0.0
2018-02-14,235.49,249.58,235.49,247.91,166800,0.0,0.0
2018-02-15,248.34,250.18,243.02,246.83,115400,0.0,0.0
2018-02-16,244.9,251.39,240.15,249.04,209200,0.0,0.0
2018-02-20,247.62,254.23,246.31,251.12,204900,0.0,0.0
2018-02-21,251.74,255.69,245.28,245.62,178600,0.0,0.0
2018-02-22,246.75,250.21,243.04,248.08,228000,0.0,0.0
2018-02-23,249.1,254.83,246.63,254.31,204100,0.0,0.0
2018-02-26,254.72,259.24,253.21,257.85,168900,0.0,0.0
2018-02-27,257.56,258.98,252.91,254.0,155200,0.0,0.0
2018-02-28,274.81,279.59,264.6,270.04,429000,0.0,0.0
2018-03-01,271.29,271.29,260.41,264.82,220000,0.0,0.0
2018-03-02,262.12,264.46,259.65,263.04,261100,0.0,0.0
2018-03-05,261.23,261.6,256.27,259.98,152800,0.0,0.0
2018-03-06,260.4,263.81,257.57,262.34,202800,0.0,0.0
2018-03-07,260.87,272.04,259.85,265.63,235600,0.0,0.0
2018-03-08,266.4,267.58,264.01,265.84,99900,0.0,0.0
2018-03-09,267.5,275.34,265.49,274.11,143600,0.0,0.0
2018-03-12,273.96,276.0,267.53,273.84,78900,0.0,0.0
2018-03-13,274.57,274.99,268.86,270.94,68400,0.0,0.0
2018-03-14,272.08,272.84,265.31,269.4,93000,0.0,0.0
2018-03-15,269.1,271.4,266.15,268.58,85900,0.0,0.0
2018-03-16,269.77,269.77,259.95,263.0,286700,0.0,0.0
2018-03-19,262.24,264.14,258.65,262.27,139400,0.0,0.0
2018-03-20,263.97,264.05,260.63,262.64,70500,0.0,0.0
2018-03-21,261.88,263.88,258.53,260.91,82400,0.0,0.0
2018-03-22,259.42,261.48,252.67,252.69,149800,0.0,0.0
2018-03-23,252.5,254.8,246.71,247.06,111500,0.0,0.0
2018-03-26,250.92,254.49,246.18,253.5,136800,0.0,0.0
2018-03-27,254.07,254.07,245.84,249.58,174800,0.0,0.0
2018-03-28,250.46,254.6,246.15,247.62,292400,0.0,0.0
2018-03-29,248.98,254.57,248.91,250.08,121100,0.0,0.0
2018-04-02,248.43,252.02,243.24,247.38,120600,0.0,0.0
2018-04-03,248.04,250.48,245.68,249.11,104100,0.0,0.0
2018-04-04,246.08,251.7,245.11,250.52,151600,0.0,0.0
2018-04-05,251.29,251.64,245.33,247.47,149400,0.0,0.0
2018-04-06,246.96,247.88,240.01,244.1,127100,0.0,0.0
2018-04-09,245.21,248.37,244.13,244.8,79900,0.0,0.0
2018-04-10,246.77,252.35,245.25,250.02,121400,0.0,0.0
2018-04-11,248.45,251.22,245.49,247.44,104400,0.0,0.0
2018-04-12,248.46,251.94,247.96,250.48,123600,0.0,0.0
2018-04-13,251.17,252.53,246.2,247.06,95200,0.0,0.0
2018-04-16,249.48,262.85,248.69,262.13,206000,0.0,0.0
2018-04-17,263.12,266.29,258.57,264.68,258700,0.0,0.0
2018-04-18,264.51,265.37,260.63,264.19,158500,0.0,0.0
2018-04-19,264.08,267.66,260.36,262.26,100000,0.0,0.0
2018-04-20,262.24,264.01,259.88,260.68,105100,0.0,0.0
2018-04-23,260.65,264.49,260.43,261.48,75600,0.0,0.0
2018-04-24,262.09,263.58,257.21,258.93,121600,0.0,0.0
2018-04-25,259.46,261.14,256.64,258.85,111400,0.0,0.0
2018-04-26,259.89,260.75,258.15,259.48,48400,0.0,0.0
2018-04-27,260.63,260.63,257.54,259.5,75600,0.0,0.0
2018-04-30,259.79,259.79,253.57,253.71,135200,0.0,0.0
2018-05-01,253.82,254.18,250.64,253.25,90300,0.0,0.0
2018-05-02,254.32,258.0,251.4,252.59,151500,0.0,0.0
2018-05-03,250.08,254.05,245.73,250.83,151400,0.0,0.0
2018-05-04,249.96,254.42,246.26,252.82,86300,0.0,0.0
2018-05-07,253.86,258.98,252.97,254.75,194000,0.0,0.0
2018-05-08,254.36,255.89,251.44,253.69,249900,0.0,0.0
2018-05-09,262.0,283.96,262.0,275.95,407900,0.0,0.0
2018-05-10,276.59,285.69,273.23,278.82,241900,0.0,0.0
2018-05-11,279.86,286.84,279.54,284.98,157600,0.0,0.0
2018-05-14,284.96,287.56,282.26,286.9,279300,0.0,0.0
2018-05-15,285.7,285.96,282.84,284.04,139700,0.0,0.0
2018-05-16,283.88,293.43,283.51,291.71,258700,0.0,0.0
2018-05-17,291.26,291.26,284.2,286.82,391300,0.0,0.0
2018-05-18,286.05,292.59,286.05,291.66,125300,0.0,0.0
2018-05-21,293.55,297.59,290.33,292.28,87400,0.0,0.0
2018-05-22,292.74,294.44,288.96,289.36,68800,0.0,0.0
2018-05-23,287.29,290.93,286.05,288.91,135000,0.0,0.0
2018-05-24,288.77,291.13,287.25,289.06,118100,0.0,0.0
2018-05-25,288.68,289.03,285.0,287.93,126100,0.0,0.0
2018-05-29,284.8,287.89,282.97,286.06,84700,0.0,0.0
2018-05-30,288.29,293.15,287.71,290.89,256700,0.0,0.0
2018-05-31,288.6,292.39,285.76,287.13,111600,0.0,0.0
2018-06-01,289.26,292.75,287.27,290.64,152500,0.0,0.0
2018-06-04,290.97,293.31,289.61,292.88,176100,0.0,0.0
2018-06-05,293.03,294.8,289.1,291.22,173600,0.0,0.0
2018-06-06,290.64,297.59,290.64,297.47,171200,0.0,0.0
2018-06-07,299.37,299.37,293.97,297.0,196800,0.0,0.0
2018-06-08,297.43,300.43,295.08,299.59,109900,0.0,0.0
2018-06-11,299.92,301.58,297.56,301.0,65400,0.0,0.0
2018-06-12,300.31,304.36,300.04,300.79,84000,0.0,0.0
2018-06-13,301.23,304.32,300.22,301.06,194600,0.0,0.0
2018-06-14,300.32,303.87,300.01,303.7,83400,0.0,0.0
2018-06-15,302.36,304.31,299.64,303.88,190400,0.0,0.0
2018-06-18,301.91,303.02,299.54,301.46,178600,0.0,0.0
2018-06-19,300.31,302.57,296.75,299.87,120400,0.0,0.0
2018-06-20,298.5,302.38,294.0,296.76,132200,0.0,0.0
2018-06-21,298.84,302.82,297.67,299.84,157100,0.0,0.0
2018-06-22,301.34,301.34,297.41,298.32,129500,0.0,0.0
2018-06-25,299.4,300.77,285.83,289.62,153200,0.0,0.0
2018-06-26,289.5,292.81,289.24,290.41,120400,0.0,0.0
2018-06-27,289.91,294.3,284.3,284.46,106600,0.0,0.0
2018-06-28,284.51,288.33,282.66,288.26,131400,0.0,0.0
2018-06-29,289.34,291.89,287.02,288.54,111900,0.0,0.0
2018-07-02,287.26,290.9,285.83,289.28,148200,0.0,0.0
2018-07-03,291.06,294.7,289.2,292.9,60900,0.0,0.0
2018-07-05,294.23,297.66,290.65,294.94,275300,0.0,0.0
2018-07-06,295.39,300.28,295.17,297.92,83700,0.0,0.0
2018-07-09,299.59,304.82,296.05,303.07,102100,0.0,0.0
2018-07-10,303.98,305.0,300.29,302.95,99900,0.0,0.0
2018-07-11,301.6,301.77,297.85,299.47,127900,0.0,0.0
2018-07-12,301.88,303.89,299.28,302.27,86300,0.0,0.0
2018-07-13,302.39,306.39,301.66,303.95,102600,0.0,0.0
2018-07-16,304.93,306.18,298.69,300.52,67800,0.0,0.0
2018-07-17,299.63,303.18,298.88,302.62,75200,0.0,0.0
2018-07-18,302.29,304.23,300.35,303.5,75000,0.0,0.0
2018-07-19,303.15,307.63,303.15,306.39,101200,0.0,0.0
2018-07-20,306.84,307.48,305.0,305.44,48200,0.0,0.0
2018-07-23,305.87,309.62,302.26,308.12,122900,0.0,0.0
2018-07-24,309.62,311.2,305.14,307.99,143600,0.0,0.0
2018-07-25,308.5,311.79,307.8,311.79,83800,0.0,0.0
2018-07-26,312.04,313.83,309.15,313.61,95500,0.0,0.0
2018-07-27,314.23,314.23,302.86,307.44,117300,0.0,0.0
2018-07-30,307.32,307.71,301.61,304.14,86600,0.0,0.0
2018-07-31,305.04,309.0,304.43,306.65,110900,0.0,0.0
2018-08-01,308.82,314.33,308.31,311.73,121200,0.0,0.0
2018-08-02,309.83,314.12,309.06,311.72,186500,0.0,0.0
2018-08-03,309.83,313.89,308.1,312.18,83100,0.0,0.0
2018-08-06,313.0,316.76,313.0,315.45,156400,0.0,0.0
2018-08-07,316.0,317.28,307.34,308.97,239100,0.0,0.0
2018-08-08,345.15,345.15,314.43,316.4,307700,0.0,0.0
2018-08-09,316.79,321.41,316.08,318.11,104800,0.0,0.0
2018-08-10,315.98,321.48,315.98,319.8,155800,0.0,0.0
2018-08-13,320.16,324.67,318.91,322.93,178900,0.0,0.0
2018-08-14,323.52,328.95,321.64,325.03,124700,0.0,0.0
2018-08-15,323.34,324.6,316.12,320.12,134400,0.0,0.0
2018-08-16,320.6,323.0,316.78,317.88,90900,0.0,0.0
2018-08-17,317.85,319.23,314.0,316.56,144500,0.0,0.0
