Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-17,210.744,212.899,210.006,211.519,312600,0.0,0.0
2017-07-18,209.836,210.091,208.135,208.513,325000,0.0,0.0
2017-07-19,208.655,211.727,208.163,211.679,238300,0.0,0.0
2017-07-20,211.66,212.861,209.912,212.464,317200,0.0,0.0
2017-07-21,211.755,212.965,211.273,212.36,283700,0.0,0.0
2017-07-24,212.039,214.647,211.112,214.562,524600,0.0,0.0
2017-07-25,215.602,217.398,214.789,215.602,583400,0.0,0.0
2017-07-26,215.46,215.867,212.095,215.082,525600,0.0,0.0
2017-07-27,215.073,216.585,211.793,213.381,576300,0.0,0.0
2017-07-28,212.511,214.402,210.734,214.09,444800,0.0,0.0
2017-07-31,214.392,217.748,213.513,214.023,876100,0.0,0.0
2017-08-01,211.632,218.343,193.777,200.356,2232800,0.0,0.0
2017-08-02,197.842,206.216,197.842,204.382,1721800,0.0,0.0
2017-08-03,204.316,205.829,199.004,199.278,761700,0.0,0.0
2017-08-04,199.902,202.794,199.137,202.672,591500,0.0,0.0
2017-08-07,202.473,205.025,201.963,202.284,462100,0.0,0.0
2017-08-08,201.566,202.587,197.889,198.371,525400,0.0,0.0
2017-08-09,198.352,200.583,198.097,199.392,501600,0.0,0.0
2017-08-10,198.522,199.288,193.815,195.46,595900,0.0,0.0
2017-08-11,195.233,195.885,192.17,193.55,523300,0.0,0.0
2017-08-14,195.242,196.377,193.427,194.165,636800,0.0,0.0
2017-08-15,194.382,195.762,193.153,195.063,483100,0.0,0.0
2017-08-16,196.235,196.462,193.21,193.872,428500,0.0,0.0
2017-08-17,193.342,194.146,189.287,189.429,539100,0.0,0.0
2017-08-18,189.042,191.121,185.081,189.552,861600,0.0,0.0
2017-08-21,190.091,190.091,187.255,188.049,436400,0.0,0.0
2017-08-22,188.541,190.441,187.898,189.817,509500,0.0,0.0
2017-08-23,188.597,192.804,187.879,192.255,823200,0.0,0.0
2017-08-24,192.199,192.511,188.947,189.023,622500,0.0,0.0
2017-08-25,189.543,189.543,183.37,184.826,943200,0.0,0.0
2017-08-28,184.826,189.855,180.62,189.373,1160400,0.0,0.0
2017-08-29,187.614,191.839,187.577,191.707,814700,0.0,0.0
2017-08-30,191.764,203.22,191.263,202.086,1200000,0.0,0.0
2017-08-31,203.639,204.501,198.96,200.788,1464300,0.44,0.0
2017-09-01,201.101,201.612,197.132,200.381,509600,0.0,0.0
2017-09-05,200.182,200.229,195.759,196.819,792300,0.0,0.0
2017-09-06,197.009,198.628,195.37,198.06,559800,0.0,0.0
2017-09-07,199.074,199.074,195.436,197.814,559800,0.0,0.0
2017-09-08,197.871,200.987,197.009,200.797,674200,0.0,0.0
2017-09-11,201.101,202.161,192.87,193.466,1136100,0.0,0.0
2017-09-12,193.684,194.584,193.154,194.309,816100,0.0,0.0
2017-09-13,193.627,193.883,187.689,192.548,1558500,0.0,0.0
2017-09-14,191.477,192.567,188.352,188.901,956500,0.0,0.0
2017-09-15,188.058,189.299,186.022,188.674,879300,0.0,0.0
2017-09-18,189.337,194.319,188.958,191.705,836800,0.0,0.0
2017-09-19,192.159,192.803,186.808,188.626,982000,0.0,0.0
2017-09-20,189.469,192.927,187.821,191.468,643200,0.0,0.0
2017-09-21,192.425,193.296,187.831,189.242,558100,0.0,0.0
2017-09-22,189.053,189.593,187.812,188.191,489900,0.0,0.0
2017-09-25,188.257,188.645,185.094,185.775,658300,0.0,0.0
2017-09-26,186.116,187.244,184.014,186.164,624600,0.0,0.0
2017-09-27,186.382,193.656,186.363,191.885,803600,0.0,0.0
2017-09-28,192.216,195.114,192.178,194.167,716000,0.0,0.0
2017-09-29,195.067,196.459,193.135,195.332,577500,0.0,0.0
2017-10-02,195.721,196.478,193.59,194.158,371600,0.0,0.0
2017-10-03,194.773,196.706,193.116,195.503,527000,0.0,0.0
2017-10-04,195.863,195.863,192.794,195.086,335400,0.0,0.0
2017-10-05,194.972,199.282,194.537,198.818,390100,0.0,0.0
2017-10-06,197.653,198.78,194.717,195.067,727300,0.0,0.0
2017-10-09,195.815,197.331,193.949,195.048,406400,0.0,0.0
2017-10-10,195.541,195.541,192.046,194.3,595700,0.0,0.0
2017-10-11,194.935,195.455,192.718,192.964,371100,0.0,0.0
2017-10-12,192.491,195.096,192.491,195.096,342700,0.0,0.0
2017-10-13,196.062,196.706,193.618,193.76,297200,0.0,0.0
2017-10-16,194.953,194.982,190.71,194.679,374700,0.0,0.0
2017-10-17,193.703,194.745,192.443,192.728,452500,0.0,0.0
2017-10-18,193.58,194.025,191.686,192.605,524900,0.0,0.0
2017-10-19,192.586,198.932,192.273,198.43,709600,0.0,0.0
2017-10-20,199.244,205.05,198.647,204.738,708000,0.0,0.0
2017-10-23,205.107,205.997,201.716,201.981,498300,0.0,0.0
2017-10-24,202.749,206.461,201.773,205.145,527900,0.0,0.0
2017-10-25,203.563,204.51,198.96,201.015,677000,0.0,0.0
2017-10-26,201.697,206.007,199.5,205.457,508200,0.0,0.0
2017-10-27,204.7,205.817,201.745,205.647,367100,0.0,0.0
2017-10-30,205.448,207.57,204.813,206.348,465500,0.0,0.0
2017-10-31,206.461,207.541,204.595,205.391,412700,0.0,0.0
2017-11-01,205.438,206.395,201.887,205.817,734800,0.0,0.0
2017-11-02,200.276,209.473,195.323,197.918,1755800,0.0,0.0
2017-11-03,196.611,202.01,196.279,200.617,589400,0.0,0.0
2017-11-06,199.973,204.87,199.973,201.337,452000,0.0,0.0
2017-11-07,200.684,202.142,196.819,198.941,539300,0.0,0.0
2017-11-08,198.998,202.247,197.587,201.934,468600,0.0,0.0
2017-11-09,201.441,202.692,198.505,201.697,474700,0.0,0.0
2017-11-10,201.233,202.37,199.917,201.981,262800,0.0,0.0
2017-11-13,200.494,201.83,199.898,201.243,353300,0.0,0.0
2017-11-14,201.101,201.83,199.992,200.949,448400,0.0,0.0
2017-11-15,200.419,200.419,194.916,195.285,640900,0.0,0.0
2017-11-16,195.759,199.784,195.02,198.316,483700,0.0,0.0
2017-11-17,197.426,199.272,196.336,196.744,361400,0.0,0.0
2017-11-20,196.81,200.494,196.639,197.71,325500,0.0,0.0
2017-11-21,198.439,198.591,196.393,196.478,459000,0.0,0.0
2017-11-22,197.17,197.473,195.806,196.185,632600,0.0,0.0
2017-11-24,196.478,197.056,194.916,195.02,135000,0.0,0.0
2017-11-27,195.114,195.777,189.687,191.155,621900,0.0,0.0
2017-11-28,191.099,193.845,190.407,193.552,422400,0.0,0.0
2017-11-29,193.713,197.89,192.036,197.492,511600,0.0,0.0
2017-11-30,197.606,198.393,194.369,197.796,542600,0.44,0.0
2017-12-01,198.194,198.194,190.496,192.347,533200,0.0,0.0
2017-12-04,194.549,200.577,194.018,197.843,648700,0.0,0.0
2017-12-05,198.545,199.305,193.705,195.432,416900,0.0,0.0
2017-12-06,195.1,195.669,190.791,191.265,590900,0.0,0.0
2017-12-07,191.265,200.937,190.857,197.947,664500,0.0,0.0
2017-12-08,199.248,204.516,198.242,203.215,868000,0.0,0.0
2017-12-11,203.177,204.155,196.837,198.071,604900,0.0,0.0
2017-12-12,197.501,199.551,196.011,196.714,708000,0.0,0.0
2017-12-13,196.733,198.678,195.66,197.435,453600,0.0,0.0
2017-12-14,197.9,198.574,190.591,191.92,776400,0.0,0.0
2017-12-15,193.904,195.47,193.126,194.046,813300,0.0,0.0
2017-12-18,195.537,198.45,193.534,197.074,584400,0.0,0.0
2017-12-19,197.53,198.128,192.765,193.316,639500,0.0,0.0
2017-12-20,194.473,195.09,191.968,194.236,510300,0.0,0.0
2017-12-21,195.774,201.64,194.749,199.789,731500,0.0,0.0
2017-12-22,199.665,201.526,197.853,200.368,297600,0.0,0.0
2017-12-26,200.349,207.211,200.14,206.509,626500,0.0,0.0
2017-12-27,207.126,208.569,204.905,207.107,643500,0.0,0.0
2017-12-28,207.467,207.486,204.544,206.404,574000,0.0,0.0
2017-12-29,206.917,211.141,205.066,209.802,713700,0.0,0.0
2018-01-02,211.302,215.023,209.85,213.561,994800,0.0,0.0
2018-01-03,214.539,218.772,214.064,215.934,781400,0.0,0.0
2018-01-04,218.307,218.943,214.691,216.409,797400,0.0,0.0
2018-01-05,216.598,217.149,213.609,215.773,558200,0.0,0.0
2018-01-08,215.402,218.544,214.273,218.544,573800,0.0,0.0
2018-01-09,218.307,220.357,216.285,216.418,656900,0.0,0.0
2018-01-10,215.44,216.067,212.735,215.108,631400,0.0,0.0
2018-01-11,216.409,218.687,215.554,217.965,385500,0.0,0.0
2018-01-12,219.123,220.357,216.636,219.028,478800,0.0,0.0
2018-01-16,221.221,221.221,214.121,214.691,707200,0.0,0.0
2018-01-17,217.13,217.13,213.893,215.497,524000,0.0,0.0
2018-01-18,215.013,217.139,214.719,215.118,535600,0.0,0.0
2018-01-19,216.883,218.222,214.491,215.44,493400,0.0,0.0
2018-01-22,215.82,216.257,211.198,215.184,480600,0.0,0.0
2018-01-23,215.668,220.091,213.324,219.655,523800,0.0,0.0
2018-01-24,219.465,222.626,217.253,220.452,552300,0.0,0.0
2018-01-25,221.392,227.068,219.645,226.033,653500,0.0,0.0
2018-01-26,227.011,229.061,223.935,227.761,591200,0.0,0.0
2018-01-29,227.571,227.571,223.138,224.866,515800,0.0,0.0
2018-01-30,223.461,226.014,221.591,223.85,503400,0.0,0.0
2018-01-31,224.002,226.394,213.58,216.57,888300,0.0,0.0
2018-02-01,215.061,217.775,211.388,212.688,803100,0.0,0.0
2018-02-02,210.79,211.549,204.62,206.243,1261400,0.0,0.0
2018-02-05,204.269,205.636,194.046,198.469,988200,0.0,0.0
2018-02-06,194.549,202.086,193.05,199.76,1265800,0.0,0.0
2018-02-07,198.697,207.895,198.27,207.724,1215300,0.0,0.0
2018-02-08,205.996,207.439,197.596,197.824,897800,0.0,0.0
2018-02-09,199.504,205.199,195.404,203.481,939200,0.0,0.0
2018-02-12,204.99,205.93,199.694,201.943,1073400,0.0,0.0
2018-02-13,210.733,217.984,204.705,207.306,1498000,0.0,0.0
2018-02-14,204.601,205.351,200.273,204.734,1401300,0.0,0.0
2018-02-15,206.945,213.656,205.617,211.274,1153500,0.0,0.0
2018-02-16,210.362,212.156,202.968,205.256,720200,0.0,0.0
2018-02-20,204.316,205.389,200.852,203.206,826000,0.0,0.0
2018-02-21,204.221,206.414,201.459,201.516,336000,0.0,0.0
2018-02-22,202.19,203.975,200.178,201.336,537400,0.0,0.0
2018-02-23,202.086,203.405,199.798,200.823,495900,0.0,0.0
2018-02-26,201.213,202.342,197.435,200.444,759200,0.0,0.0
2018-02-27,200.244,201.393,194.236,195.717,745400,0.0,0.0
2018-02-28,196.381,196.932,193.486,193.562,630500,0.0,0.0
2018-03-01,194.094,197.264,192.376,193.676,661100,0.0,0.0
2018-03-02,191.983,195.103,187.018,194.342,853400,0.44,0.0
2018-03-05,193.048,196.359,191.517,195.398,474200,0.0,0.0
2018-03-06,196.187,200.325,194.361,198.451,465900,0.0,0.0
2018-03-07,197.624,199.222,195.236,197.995,630800,0.0,0.0
2018-03-08,197.985,200.211,194.656,196.91,736600,0.0,0.0
2018-03-09,198.584,199.735,197.871,198.974,440100,0.0,0.0
2018-03-12,199.821,200.173,197.433,199.488,356200,0.0,0.0
2018-03-13,200.858,202.389,199.269,200.059,286200,0.0,0.0
2018-03-14,201.457,201.457,195.103,196.644,372000,0.0,0.0
2018-03-15,196.929,199.003,193.6,195.426,741500,0.0,0.0
2018-03-16,196.558,198.851,195.046,197.091,774400,0.0,0.0
2018-03-19,196.673,197.291,192.069,194.523,595900,0.0,0.0
2018-03-20,195.293,196.206,192.164,194.247,594500,0.0,0.0
2018-03-21,194.837,199.06,193.857,196.653,567500,0.0,0.0
2018-03-22,195.626,196.787,191.707,191.869,498200,0.0,0.0
2018-03-23,192.573,198.803,192.145,195.645,1234500,0.0,0.0
2018-03-26,198.603,200.002,195.579,199.079,605500,0.0,0.0
2018-03-27,200.306,200.306,194.494,195.407,437800,0.0,0.0
2018-03-28,195.969,196.387,190.623,191.945,581200,0.0,0.0
2018-03-29,193.457,198.375,191.726,197.186,674300,0.0,0.0
2018-04-02,195.835,196.14,188.825,191.545,979400,0.0,0.0
2018-04-03,191.545,192.611,188.292,191.507,575100,0.0,0.0
2018-04-04,188.483,194.856,187.179,194.409,520100,0.0,0.0
2018-04-05,195.227,199.345,195.227,197.9,562200,0.0,0.0
2018-04-06,196.007,196.749,190.994,192.354,342900,0.0,0.0
2018-04-09,192.773,193.372,188.987,189.871,520400,0.0,0.0
2018-04-10,191.336,196.035,191.317,195.189,503600,0.0,0.0
2018-04-11,193.448,194.323,192.116,192.925,564800,0.0,0.0
2018-04-12,193.809,194.076,192.145,192.544,354200,0.0,0.0
2018-04-13,192.573,193.819,185.743,186.552,719100,0.0,0.0
2018-04-16,188.074,190.946,187.065,189.329,447500,0.0,0.0
2018-04-17,190.318,194.047,190.318,192.002,619500,0.0,0.0
2018-04-18,193.22,195.189,192.991,193.61,658700,0.0,0.0
2018-04-19,193.448,194.009,187.94,188.502,435400,0.0,0.0
2018-04-20,189.358,189.957,186.247,187.122,470600,0.0,0.0
2018-04-23,186.856,188.397,186.0,187.322,338100,0.0,0.0
2018-04-24,188.159,189.729,181.073,183.869,483300,0.0,0.0
2018-04-25,183.803,187.037,182.404,186.666,561400,0.0,0.0
2018-04-26,187.198,187.627,183.508,186.304,844100,0.0,0.0
2018-04-27,186.304,187.313,185.429,186.751,465500,0.0,0.0
2018-04-30,186.913,191.298,185.163,185.268,620200,0.0,0.0
2018-05-01,185.306,185.829,180.036,185.61,721200,0.0,0.0
2018-05-02,188.882,191.431,186.713,187.284,745800,0.0,0.0
2018-05-03,188.635,194.951,186.19,192.535,1437900,0.0,0.0
2018-05-04,190.965,195.407,190.271,194.047,695800,0.0,0.0
2018-05-07,194.561,195.55,193.02,194.627,617000,0.0,0.0
2018-05-08,193.096,205.462,190.785,203.046,1484500,0.0,0.0
2018-05-09,204.187,204.254,199.46,202.237,906900,0.0,0.0
2018-05-10,203.436,203.74,200.078,200.439,593900,0.0,0.0
2018-05-11,201.267,205.614,200.715,204.939,588800,0.0,0.0
2018-05-14,205.11,205.471,202.113,203.055,408400,0.0,0.0
2018-05-15,202.389,207.44,201.438,206.546,653600,0.0,0.0
2018-05-16,207.288,209.942,205.937,207.621,446300,0.0,0.0
2018-05-17,206.85,208.201,202.066,203.093,752500,0.0,0.0
2018-05-18,203.379,209.171,203.103,208.61,752800,0.0,0.0
2018-05-21,209.238,210.123,206.632,207.193,434600,0.0,0.0
2018-05-22,208.192,208.601,205.252,205.585,407400,0.0,0.0
2018-05-23,204.063,208.762,203.036,208.629,593500,0.0,0.0
2018-05-24,207.592,209.2,205.585,207.754,434700,0.0,0.0
2018-05-25,208.125,208.953,205.994,207.079,381300,0.0,0.0
2018-05-29,205.414,211.549,204.644,209.01,585100,0.0,0.0
2018-05-30,209.419,211.217,207.65,210.009,416200,0.0,0.0
2018-05-31,210.676,216.814,209.017,212.42,841900,0.44,0.0
2018-06-01,213.592,216.642,212.61,214.593,792800,0.0,0.0
2018-06-04,214.841,216.919,214.507,216.68,725500,0.0,0.0
2018-06-05,216.48,218.081,215.613,216.089,604300,0.0,0.0
2018-06-06,215.832,217.853,214.469,216.909,682200,0.0,0.0
2018-06-07,217.805,219.406,216.432,218.787,933200,0.0,0.0
2018-06-08,218.262,219.721,216.452,218.796,520700,0.0,0.0
2018-06-11,218.815,219.454,217.042,218.939,419600,0.0,0.0
2018-06-12,219.311,220.817,218.139,219.492,446300,0.0,0.0
2018-06-13,219.787,221.97,218.463,219.177,486500,0.0,0.0
2018-06-14,219.997,221.494,218.158,219.406,532900,0.0,0.0
2018-06-15,219.216,220.502,217.948,218.51,691200,0.0,0.0
2018-06-18,217.929,220.245,217.748,219.864,501600,0.0,0.0
2018-06-19,217.976,218.71,215.832,216.909,497000,0.0,0.0
2018-06-20,218.062,218.472,215.832,217.862,400600,0.0,0.0
2018-06-21,217.071,218.958,213.973,214.107,309000,0.0,0.0
2018-06-22,214.726,217.309,210.876,216.766,498700,0.0,0.0
2018-06-25,215.889,217.166,212.792,214.412,492700,0.0,0.0
2018-06-26,214.45,214.85,209.951,211.934,586200,0.0,0.0
2018-06-27,212.896,214.402,208.931,209.465,560500,0.0,0.0
2018-06-28,209.208,211.057,206.11,210.714,720700,0.0,0.0
2018-06-29,212.048,215.375,211.362,212.858,405000,0.0,0.0
2018-07-02,210.828,213.554,209.846,211.972,433400,0.0,0.0
2018-07-03,212.906,216.137,212.715,214.765,210000,0.0,0.0
2018-07-05,215.317,216.394,211.676,215.403,471700,0.0,0.0
2018-07-06,214.574,218.262,214.574,216.833,238400,0.0,0.0
2018-07-09,217.805,217.805,215.022,216.747,391800,0.0,0.0
2018-07-10,215.899,216.804,213.163,215.403,388700,0.0,0.0
2018-07-11,213.545,217.138,212.096,215.622,614700,0.0,0.0
2018-07-12,217.519,217.757,213.087,215.108,335900,0.0,0.0
2018-07-13,215.432,217.414,214.927,216.185,275900,0.0,0.0
2018-07-16,216.842,217.605,211.981,214.374,380900,0.0,0.0
2018-07-17,213.497,216.48,213.344,214.784,428100,0.0,0.0
2018-07-18,215.661,217.023,214.212,215.203,370800,0.0,0.0
2018-07-19,214.498,215.832,213.754,215.279,444700,0.0,0.0
2018-07-20,214.469,215.822,213.335,213.707,387700,0.0,0.0
2018-07-23,212.868,214.336,212.277,213.192,348600,0.0,0.0
2018-07-24,214.04,215.632,212.391,213.688,488200,0.0,0.0
2018-07-25,212.839,214.364,207.902,212.496,953300,0.0,0.0
2018-07-26,214.498,214.498,193.52,197.151,2345500,0.0,0.0
2018-07-27,197.294,200.658,194.835,196.055,1511400,0.0,0.0
2018-07-30,195.388,196.655,188.421,192.243,1529300,0.0,0.0
2018-07-31,193.11,193.472,185.8,190.069,1251100,0.0,0.0
2018-08-01,190.289,192.624,189.536,192.195,1196100,0.0,0.0
2018-08-02,191.899,196.274,190.432,195.159,1112400,0.0,0.0
2018-08-03,191.899,198.514,190.432,197.256,702500,0.0,0.0
2018-08-06,197.256,198.829,196.417,197.58,542000,0.0,0.0
2018-08-07,198.485,201.383,197.618,198.762,843400,0.0,0.0
2018-08-08,198.895,199.658,195.331,195.807,555900,0.0,0.0
2018-08-09,195.292,198.276,193.729,193.977,594100,0.0,0.0
2018-08-10,192.262,192.91,190.317,190.746,861900,0.0,0.0
2018-08-13,190.613,192.166,190.155,191.575,590800,0.0,0.0
2018-08-14,191.823,194.387,191.69,193.243,506200,0.0,0.0
2018-08-15,192.528,193.758,190.374,193.51,847100,0.0,0.0
